Name,Platform LabelCode,Year,Genre LabelCode,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median,Platform_0,Platform_1,Platform_2,Platform_3,Platform_4,Platform_5,Platform_6,Platform_7,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10,Genre_11
BOOMBOTS,4,1999,2,SouthPeak Games,60000,40000,0,10000,110000,PS,BOOMBOTS,19,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BOTTOM OF THE 9TH,4,1996,10,Konami Digital Entertainment,80000,50000,0,10000,140000,PS,BOTTOM OF THE 9TH,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOTTOM OF THE 9TH 97,4,1997,10,Konami Digital Entertainment,10000,10000,0,0,20000,PS,BOTTOM OF THE 9TH 97,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOTTOM OF THE 9TH 99,4,1998,10,Konami Digital Entertainment,30000,20000,0,0,50000,PS,BOTTOM OF THE 9TH 99,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOXING,4,2000,2,Midas Interactive Entertainment,40000,30000,0,0,70000,PS,BOXING,4,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BRAIN DEAD 13,4,1996,1,Coconuts Japan,10000,10000,0,0,20000,PS,BRAIN DEAD 13,107,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BRAVE FENCER MUSASHI,4,1998,7,SquareSoft,250000,170000,650000,70000,1140000,PS,BRAVE FENCER MUSASHI,74,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BRAVO AIR RACE,4,1997,6,THQ,80000,50000,0,10000,140000,PS,BRAVO AIR RACE,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BREAKOUT,4,1999,5,Hasbro Interactive,60000,40000,0,10000,110000,PS,BREAKOUT,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BREATH OF FIRE III,4,1997,7,Capcom,290000,190000,460000,70000,1000000,PS,BREATH OF FIRE III,55,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BREATH OF FIRE IV,4,2000,7,Capcom,110000,80000,340000,40000,560000,PS,BREATH OF FIRE IV,89,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BROKEN HELIX,4,1997,0,Konami Digital Entertainment,30000,20000,0,0,60000,PS,BROKEN HELIX,9,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BROKEN SWORD II THE SMOKING MIRROR,4,1997,1,Sony Computer Entertainment,30000,20000,0,0,60000,PS,BROKEN SWORD II THE SMOKING MIRROR,10,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BRUNSWICK CIRCUIT PRO BOWLING,4,1998,10,THQ,100000,70000,0,10000,180000,PS,BRUNSWICK CIRCUIT PRO BOWLING,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BRUNSWICK CIRCUIT PRO BOWLING 2,4,2000,10,THQ,60000,40000,0,10000,110000,PS,BRUNSWICK CIRCUIT PRO BOWLING 2,10,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BUBSY 3D,4,1996,4,Accolade,100000,70000,0,10000,190000,PS,BUBSY 3D,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BUGRIDERS THE RACE OF KINGS,4,1997,6,GT Interactive,10000,10000,0,0,20000,PS,BUGRIDERS THE RACE OF KINGS,15,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BUGS BUNNY  TAZ TIME BUSTERS,4,2000,1,Infogrames,110000,80000,0,10000,210000,PS,BUGS BUNNY  TAZ TIME BUSTERS,52,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BUGS BUNNY LOST IN TIME,4,1999,4,Infogrames,220000,150000,0,30000,400000,PS,BUGS BUNNY LOST IN TIME,26,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BUILDERS BLOCK,4,1999,11,EON Digital Entertainment,10000,0,0,0,10000,PS,BUILDERS BLOCK,25,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BURNING ROAD,4,1996,6,FunSoft,70000,50000,0,10000,120000,PS,BURNING ROAD,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BURSTRICK WAKE BOARDING,4,2000,10,Natsume,150000,100000,0,20000,270000,PS,BURSTRICK WAKE BOARDING,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BUSHIDO BLADE,4,1997,2,Sony Computer Entertainment,390000,270000,430000,80000,1160000,PS,BUSHIDO BLADE,25,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BUSHIDO BLADE 2,4,1998,2,SquareSoft,250000,170000,220000,40000,680000,PS,BUSHIDO BLADE 2,31,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BUST A GROOVE,4,1998,3,Sony Computer Entertainment,90000,60000,350000,40000,540000,PS,BUST A GROOVE,84,True,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BUSTAMOVE 99,4,1997,5,Acclaim Entertainment,180000,120000,0,20000,320000,PS,BUSTAMOVE 99,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BUSTAMOVE 2 ARCADE EDITION,4,1995,5,Acclaim Entertainment,110000,70000,0,10000,200000,PS,BUSTAMOVE 2 ARCADE EDITION,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BUSTAMOVE 4,4,1998,5,Acclaim Entertainment,120000,80000,0,10000,220000,PS,BUSTAMOVE 4,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BUSTER BROS COLLECTION,4,1997,5,Capcom,40000,30000,0,0,70000,PS,BUSTER BROS COLLECTION,20,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BUZZ LIGHTYEAR OF STAR COMMAND,4,2000,4,Activision,350000,240000,0,40000,630000,PS,BUZZ LIGHTYEAR OF STAR COMMAND,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C THE CONTRA ADVENTURE,4,1998,8,Konami Digital Entertainment,40000,20000,0,0,70000,PS,C THE CONTRA ADVENTURE,54,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CABELAS BIG GAME HUNTER ULTIMATE CHALLENGE,4,2001,10,Activision Value,120000,80000,0,10000,210000,PS,CABELAS BIG GAME HUNTER ULTIMATE CHALLENGE,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAESARS PALACE II,4,1998,3,Interplay,140000,90000,0,20000,250000,PS,CAESARS PALACE II,4,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CARD GAMES,4,2000,3,D3Publisher,40000,30000,0,0,70000,PS,CARD GAMES,5,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CARDINAL SYN,4,1998,2,Sony Computer Entertainment,80000,60000,0,10000,150000,PS,CARDINAL SYN,8,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CARNAGE HEART,4,1995,11,Sony Computer Entertainment,10000,10000,90000,10000,110000,PS,CARNAGE HEART,43,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CART WORLD SERIES,4,1997,6,Sony Computer Entertainment,170000,110000,0,20000,300000,PS,CART WORLD SERIES,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CASPER,4,1996,1,Interplay,460000,310000,0,50000,830000,PS,CASPER,8,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CASPER FRIENDS AROUND THE WORLD,4,2000,0,TDK Core,100000,70000,0,10000,180000,PS,CASPER FRIENDS AROUND THE WORLD,6,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CASTLEVANIA SYMPHONY OF THE NIGHT,4,1997,4,Konami Digital Entertainment,580000,400000,210000,80000,1270000,PS,CASTLEVANIA SYMPHONY OF THE NIGHT,122,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASTROL HONDA SUPERBIKE RACING,4,1998,6,THQ,70000,50000,0,10000,130000,PS,CASTROL HONDA SUPERBIKE RACING,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CENTIPEDE,4,1998,8,Atari,360000,250000,0,40000,650000,PS,CENTIPEDE,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHAMPIONSHIP BASS,4,1999,10,Electronic Arts,180000,120000,0,20000,320000,PS,CHAMPIONSHIP BASS,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHAMPIONSHIP MOTOCROSS FEATURING RICKY CARMICHAEL,4,1998,6,THQ,320000,220000,0,40000,580000,PS,CHAMPIONSHIP MOTOCROSS FEATURING RICKY CARMICHAEL,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHAMPIONSHIP SURFER,4,2000,10,Mattel Interactive,30000,20000,0,0,60000,PS,CHAMPIONSHIP SURFER,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHESS,4,2001,11,Success,50000,40000,0,10000,90000,PS,CHESS,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHESSMASTER II,4,1998,11,Mindscape,80000,60000,0,10000,150000,PS,CHESSMASTER II,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHICKEN RUN,4,2000,1,Eidos Interactive,70000,50000,0,10000,130000,PS,CHICKEN RUN,10,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CHOCOBO RACING,4,1999,6,SquareSoft,70000,50000,300000,30000,440000,PS,CHOCOBO RACING,46,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHOCOBOS DUNGEON 2,4,1998,7,SquareSoft,40000,30000,580000,50000,700000,PS,CHOCOBOS DUNGEON 2,56,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHRONICLES OF THE SWORD,4,1996,1,Psygnosis,30000,20000,0,0,50000,PS,CHRONICLES OF THE SWORD,14,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CHRONO CROSS,4,1999,7,SquareSoft,620000,420000,690000,120000,1860000,PS,CHRONO CROSS,25,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CIRCUIT BREAKERS,4,1998,6,Mindscape,40000,30000,0,0,70000,PS,CIRCUIT BREAKERS,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CIVILIZATION II,4,1998,11,Activision,150000,110000,0,20000,280000,PS,CIVILIZATION II,21,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CODENAME TENKA,4,1997,8,Psygnosis,50000,30000,0,10000,90000,PS,CODENAME TENKA,18,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
COLIN MCRAE RALLY,4,1998,6,Codemasters,90000,2430000,120000,220000,2870000,PS,COLIN MCRAE RALLY,24,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COLIN MCRAE RALLY 20,4,2000,6,Codemasters,20000,800000,20000,70000,910000,PS,COLIN MCRAE RALLY 20,54,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COLLEGE SLAM,4,1995,10,Acclaim Entertainment,100000,70000,0,10000,190000,PS,COLLEGE SLAM,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COLONY WARS,4,1997,9,Psygnosis,240000,160000,0,30000,420000,PS,COLONY WARS,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COLONY WARS III RED SUN,4,2000,9,Psygnosis,70000,50000,0,10000,120000,PS,COLONY WARS III RED SUN,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COLONY WARS VENGEANCE,4,1998,9,Psygnosis,130000,90000,0,20000,230000,PS,COLONY WARS VENGEANCE,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COMMAND  CONQUER,4,1996,11,Virgin Interactive,220000,150000,0,30000,400000,PS,COMMAND  CONQUER,16,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMMAND  CONQUER RED ALERT,4,1997,11,Virgin Interactive,230000,160000,0,30000,410000,PS,COMMAND  CONQUER RED ALERT,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMMAND  CONQUER RED ALERT RETALIATION,4,1998,11,Virgin Interactive,390000,270000,0,50000,700000,PS,COMMAND  CONQUER RED ALERT RETALIATION,19,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CONTENDER 2,4,2000,2,3DO,310000,210000,0,40000,550000,PS,CONTENDER 2,5,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONTRA LEGACY OF WAR,4,1996,8,Konami Digital Entertainment,370000,250000,0,40000,670000,PS,CONTRA LEGACY OF WAR,17,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
COOL BOARDERS,4,1996,10,Sony Computer Entertainment,100000,70000,240000,30000,430000,PS,COOL BOARDERS,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COOL BOARDERS 2,4,1997,10,UEP Systems,1520000,460000,200000,80000,2250000,PS,COOL BOARDERS 2,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COOL BOARDERS 2001,4,2000,10,Sony Computer Entertainment,230000,160000,0,30000,410000,PS,COOL BOARDERS 2001,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COOL BOARDERS 3,4,1998,10,989 Studios,1650000,460000,100000,100000,2310000,PS,COOL BOARDERS 3,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COOL BOARDERS 4,4,1998,10,989 Studios,650000,440000,0,80000,1170000,PS,COOL BOARDERS 4,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COUNTDOWN VAMPIRES,4,1999,1,Namco Bandai Games,20000,10000,0,0,40000,PS,COUNTDOWN VAMPIRES,102,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COURIER CRISIS,4,1997,6,BMG Interactive Entertainment,90000,60000,0,10000,150000,PS,COURIER CRISIS,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COVERT OPS NUCLEAR DAWN,4,2000,0,Sony Computer Entertainment,130000,90000,0,20000,240000,PS,COVERT OPS NUCLEAR DAWN,9,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CRASH BANDICOOT,4,1996,4,Sony Computer Entertainment,3230000,2350000,940000,300000,6820000,PS,CRASH BANDICOOT,48,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRASH BANDICOOT 2 CORTEX STRIKES BACK,4,1997,4,Sony Computer Entertainment,3780000,2170000,1310000,310000,7580000,PS,CRASH BANDICOOT 2 CORTEX STRIKES BACK,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRASH BANDICOOT 3 WARPED,4,1998,4,Sony Computer Entertainment,3680000,1750000,1420000,280000,7130000,PS,CRASH BANDICOOT 3 WARPED,24,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRASH BASH,4,2000,3,Sony Computer Entertainment,1560000,1470000,190000,170000,3390000,PS,CRASH BASH,25,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CRASH TEAM RACING,4,1999,6,Sony Computer Entertainment,2570000,1570000,440000,210000,4790000,PS,CRASH TEAM RACING,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRIME KILLER,4,1998,6,Interplay,70000,40000,0,10000,120000,PS,CRIME KILLER,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRITICAL DEPTH,4,1997,0,GT Interactive,130000,90000,0,10000,230000,PS,CRITICAL DEPTH,13,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CRITICOM,4,1996,2,Vic Tokai,70000,50000,0,10000,120000,PS,CRITICOM,9,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CROC 2,4,1999,4,Fox Interactive,410000,280000,0,50000,730000,PS,CROC 2,19,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CROC LEGEND OF THE GOBBOS,4,1997,4,Fox Interactive,1570000,1790000,0,200000,3560000,PS,CROC LEGEND OF THE GOBBOS,16,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CROSSROAD CRISIS,4,2000,5,Success,10000,0,0,0,10000,PS,CROSSROAD CRISIS,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CRUSADER NO REMORSE,4,1996,1,Electronic Arts,30000,20000,0,0,50000,PS,CRUSADER NO REMORSE,31,False,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CRUSADERS OF MIGHT AND MAGIC,4,1999,7,3DO,140000,100000,0,20000,250000,PS,CRUSADERS OF MIGHT AND MAGIC,10,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CRYPT KILLER,4,1997,8,Konami Digital Entertainment,20000,10000,0,0,40000,PS,CRYPT KILLER,20,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CYBER SLED,4,1995,0,Sony Computer Entertainment,0,0,130000,10000,140000,PS,CYBER SLED,34,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CYBERTIGER,4,1998,10,Electronic Arts,330000,220000,0,40000,590000,PS,CYBERTIGER,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CYBERIA,4,1995,0,Interplay,50000,30000,0,10000,90000,PS,CYBERIA,10,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DANCE DANCE REVOLUTION DISNEY MIX,4,2000,9,Konami Digital Entertainment,20000,20000,0,0,40000,PS,DANCE DANCE REVOLUTION DISNEY MIX,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DARKLIGHT CONFLICT,4,1997,9,Electronic Arts,20000,10000,0,0,40000,PS,DARKLIGHT CONFLICT,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVE MIRRA FREESTYLE BMX,4,2000,10,Acclaim Entertainment,910000,110000,0,30000,1050000,PS,DAVE MIRRA FREESTYLE BMX,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVE MIRRA FREESTYLE BMX MAXIMUM REMIX,4,2001,10,Acclaim Entertainment,150000,100000,0,20000,270000,PS,DAVE MIRRA FREESTYLE BMX MAXIMUM REMIX,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEAD BALL ZONE,4,1998,10,GT Interactive,20000,20000,0,0,40000,PS,DEAD BALL ZONE,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEAD IN THE WATER,4,1999,0,ASC Games,30000,20000,0,0,50000,PS,DEAD IN THE WATER,12,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DEAD OR ALIVE,4,1998,2,Sony Computer Entertainment,90000,60000,100000,20000,280000,PS,DEAD OR ALIVE,33,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DEATHTRAP DUNGEON,4,1998,0,Eidos Interactive,190000,130000,0,20000,330000,PS,DEATHTRAP DUNGEON,7,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DECEPTION III DARK DELUSION,4,1999,7,Tecmo Koei,20000,10000,0,0,40000,PS,DECEPTION III DARK DELUSION,52,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DEMOLITION RACER,4,1998,6,Infogrames,170000,120000,0,20000,310000,PS,DEMOLITION RACER,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DESCENT,4,1996,8,Interplay,110000,70000,0,10000,190000,PS,DESCENT,18,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DESCENT MAXIMUM,4,1997,8,Interplay Productions,50000,40000,0,10000,100000,PS,DESCENT MAXIMUM,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DESTREGA,4,1998,2,Sony Computer Entertainment,40000,30000,0,0,70000,PS,DESTREGA,23,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DESTRUCTION DERBY,4,1995,6,Psygnosis,500000,340000,0,60000,900000,PS,DESTRUCTION DERBY,21,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DESTRUCTION DERBY 2,4,1996,6,Psygnosis,650000,440000,0,80000,1170000,PS,DESTRUCTION DERBY 2,10,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DESTRUCTION DERBY RAW,4,2000,6,Sony Computer Entertainment,80000,50000,0,10000,140000,PS,DESTRUCTION DERBY RAW,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DETECTIVE BARBIE THE MYSTERY CRUISE,4,1999,1,Mattel Interactive,80000,50000,0,10000,140000,PS,DETECTIVE BARBIE THE MYSTERY CRUISE,7,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DEVIL DICE,4,1998,5,THQ,50000,30000,1100000,80000,1260000,PS,DEVIL DICE,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DIABLO,4,1997,7,Electronic Arts,290000,190000,70000,40000,580000,PS,DIABLO,70,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DIE HARD TRILOGY,4,1996,8,Fox Interactive,850000,580000,0,100000,1540000,PS,DIE HARD TRILOGY,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIE HARD TRILOGY 2 VIVA LAS VEGAS,4,1999,0,Fox Interactive,270000,180000,0,30000,490000,PS,DIE HARD TRILOGY 2 VIVA LAS VEGAS,14,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DIGIMON DIGITAL CARD BATTLE,4,1999,11,Namco Bandai Games,60000,40000,0,10000,110000,PS,DIGIMON DIGITAL CARD BATTLE,63,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIGIMON RUMBLE ARENA,4,2001,2,Namco Bandai Games,10000,10000,0,0,20000,PS,DIGIMON RUMBLE ARENA,18,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DIGIMON WORLD,4,1999,7,Namco Bandai Games,560000,380000,280000,80000,1300000,PS,DIGIMON WORLD,65,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DIGIMON WORLD 2,4,2000,7,Namco Bandai Games,230000,160000,160000,40000,580000,PS,DIGIMON WORLD 2,63,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DINO CRISIS,4,1998,0,Capcom,810000,760000,700000,140000,2410000,PS,DINO CRISIS,39,True,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DINO CRISIS 2,4,2000,0,Virgin Interactive,340000,490000,280000,100000,1210000,PS,DINO CRISIS 2,74,True,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DISCWORLD,4,1994,1,Psygnosis,40000,20000,0,0,60000,PS,DISCWORLD,63,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DISCWORLD II MORTALITY BYTES,4,1996,1,Psygnosis,10000,10000,0,0,20000,PS,DISCWORLD II MORTALITY BYTES,52,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DISRUPTOR,4,1995,8,Interplay,70000,50000,0,10000,130000,PS,DISRUPTOR,27,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DRAGON BALL GT FINAL BOUT,4,1997,2,Namco Bandai Games,20000,20000,220000,20000,270000,PS,DRAGON BALL GT FINAL BOUT,31,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRAGON TALES DRAGON SEEK,4,2000,4,Ubisoft,50000,30000,0,10000,90000,PS,DRAGON TALES DRAGON SEEK,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DRAGON VALOR,4,1999,7,Sony Computer Entertainment,40000,30000,0,0,70000,PS,DRAGON VALOR,47,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DRAGONHEART FIRE  STEEL,4,1996,0,Acclaim Entertainment,20000,10000,0,0,30000,PS,DRAGONHEART FIRE  STEEL,32,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRIVER 2,4,2000,0,Atari,2360000,2100000,20000,250000,4730000,PS,DRIVER 2,8,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DUKE NUKEM LAND OF THE BABES,4,2000,8,Atari,40000,30000,0,0,80000,PS,DUKE NUKEM LAND OF THE BABES,24,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DUKE NUKEM TIME TO KILL,4,1998,8,Take-Two Interactive,770000,540000,0,70000,1380000,PS,DUKE NUKEM TIME TO KILL,10,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
